total_homeless,total_population,house_price_index_2009,log_median_rent,utility_costs,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,share_renters_2016,rental_vacancy_rate,high_housing_density,number_eviction,share_overcrowded_units_2016,city_or_urban,suburban,rate_unemployment,gini_coefficient_2016,poverty_rate,share_HUD_units,HUD_unit_occupancy_rate,share_built_before_1940,net_migration,migration_4_year_change,proportion_one_person_households,share_under_18_with_single_parent,share_veteran_status,share_no_bachelors,medicare_reimbursements_per_enrollee,percentage_excessive_drinking,average_Jan_temperature,average_summer_temperature,total_Jan_precipitation,total_annual_precipitation,rate_homeless,percent_black,percent_latino_hispanic,percent_asian,percent_pacific_inslander,percent_population_0_19,percent_population_65_plus,percent_female_population
362.0,242374,-3.08929963800341,2.33954095840454,14.3532848358154,19.8774318695068,25.7923641204834,21.7361145019531,7.36429977416992,0,647,0.972105264663696,0,1,7.14458131790161,46.4927253723145,8.70968055725098,1.89616751670837,91.4482269287109,12.7232789993286,1373,,32.3855590820313,23.309289932251,11.2331981658936,60.9815864562988,10.2337742232253,,29.331449508667,67.9325866699219,4.77712869644165,50.5273666381836,14.935595402147094,0.028125954103988052,0.030836640893825245,0.012856164440080206,0.000424963073597003,0.18225552245702922,0.26571331908538043,0.5200351522853112
394.0,241951,0.528321036228149,,,19.8774318695068,25.7923641204834,21.7361145019531,,0,649,0.972105264663696,0,1,6.09114837646484,46.4927253723145,7.55607557296753,1.90194511413574,90.5234298706055,,1027,,,,,,10.7454479135445,,33.5536193847656,69.1950836181641,3.98122882843018,44.493091583252,16.28428896760088,0.029873817425842424,0.0324073882728321,0.013159689358589136,0.0003967745535253006,0.1796562113816434,0.2724807915652343,0.5201797058082008
324.0,241841,5.10341082448778,2.33954095840454,14.3532848358154,19.8774318695068,25.7923641204834,21.7361145019531,7.36429977416992,0,565,0.972105264663696,0,1,4.91851997375488,46.4927253723145,7.43091535568237,1.93789625167847,90.5251693725586,12.7232789993286,1079,0.112574070692062,32.3855590820313,23.309289932251,11.2331981658936,60.9815864562988,11.2095894061387,0.201932355761528,36.4235458374023,70.661979675293,5.24198150634766,39.6724281311035,13.397232065696056,0.03194247460108088,0.03388176529207206,0.013459256288222428,0.00038455017966349794,0.1772032037578409,0.2797002989567526,0.5195355626217225
886.0,469245,0.0,,,16.7396049499512,29.7630844116211,38.4204635620117,,0,2592,2.44082808494568,0,1,9.31203174591064,46.5499992370605,16.6527080535889,8.37861156463623,96.0,,-523,,,,,,9.47274,,25.5699996948242,67.4133377075195,3.14000010490417,50.0499992370605,18.88139458065616,0.07378448358533389,0.17983356242474613,0.018661893040948757,0.0004667071572419525,0.268169080118062,0.14043197050581252,0.5155345288708457
1025.0,464165,-2.36037904317521,1.87793719768524,10.8000001907349,16.7396049499512,29.7630844116211,38.4204635620117,5.08513498306274,0,2588,2.44082808494568,0,1,10.2879610061646,46.5499992370605,16.5415325164795,8.38205623626709,97.0,32.8505973815918,-296,,29.3401660919189,35.5763168334961,11.1881656646729,74.1826400756836,9.56375,,21.0699996948242,70.7733306884766,3.08999991416931,47.3300018310547,22.082664569711202,0.0775457003436278,0.20983055594454558,0.019598634106406127,0.00026068316223756637,0.27002897676472803,0.1419344414163067,0.5195458511520687
2444.0,466062,-5.32849448428814,,,16.7396049499512,29.7630844116211,38.4204635620117,,0,2704,2.44082808494568,0,1,9.33785152435303,46.5499992370605,16.2302436828613,10.5158967971802,97.0,,600,,,,,,9.76931,,29.2600002288818,69.5299987792969,3.13000011444092,67.3199996948242,52.43937501877433,0.07716355334697958,0.2158232166535783,0.020229068235556643,0.000276787208568817,0.26699452004239776,0.1431376083010415,0.5187700348880621
2117.0,466788,-7.86600996572481,1.87793719768524,10.8000001907349,16.7396049499512,29.7630844116211,38.4204635620117,5.08513498306274,0,2042,2.44082808494568,0,1,8.57136344909668,46.5499992370605,18.4340648651123,10.9238119125366,98.0,32.8505973815918,-520,,29.3401660919189,35.5763168334961,11.1881656646729,74.1826400756836,10.14115,,26.3799991607666,69.9866638183594,2.14000010490417,41.75,45.352494065828594,0.07721278181958405,0.2212246244547846,0.021129506328354627,0.0002892105195506311,0.2631772881907847,0.14768160278327636,0.5181045785238695
2690.0,467675,-8.3095711282007,,,16.7396049499512,29.7630844116211,38.4204635620117,,0,1679,2.44082808494568,0,1,8.68140411376953,46.5499992370605,17.33447265625,11.0192461013794,97.0,,-25,,,,,,9.90465,,21.6299991607666,69.9599990844727,3.19000005722046,48.8199996948242,57.518575934142305,0.07707489175175068,0.22706580424440048,0.022090126690543648,0.00029507670925322073,0.25967391885390495,0.15081413374672584,0.518096969049019
3002.0,469612,-7.42388893689335,1.97685492038727,11.5,16.7396049499512,29.7630844116211,38.4204635620117,4.31218385696411,0,1622,2.44082808494568,0,1,7.59283304214478,46.5499992370605,17.0732440948486,10.3823947906494,93.0,31.6202526092529,1012,,28.9597129821777,38.5144424438477,9.18064308166504,72.3051681518555,10.00155,,20.3400001525879,68.2033309936523,3.6800000667572,49.5099983215332,63.92511264618451,0.07717434818531042,0.232749589022427,0.02316593272744308,0.00030237728167082614,0.2560347691285572,0.15349905879747536,0.5176592591330715
2385.0,469832,-5.50131052161642,,,16.7396049499512,29.7630844116211,38.4204635620117,,0,1490,2.44082808494568,0,1,6.3985800743103,46.5499992370605,16.5629425048828,10.377480506897,93.0,,-507,,,,,,10.16996,,27.6100006103516,68.5233306884766,1.78999996185303,41.0299987792969,50.76282586115889,0.07707435849410002,0.2389322140680073,0.024059663879854927,0.00030649253350133665,0.25274991912002587,0.15671346353590218,0.51748923019292
2311.0,469003,-3.90420230997437,1.97685492038727,11.5,16.7396049499512,29.7630844116211,38.4204635620117,4.31218385696411,0,1090,2.44082808494568,0,1,5.26807260513306,46.5499992370605,15.9696207046509,10.5488376617432,92.0,31.6202526092529,-1377,-0.182201936841011,28.9597129821777,38.5144424438477,9.18064308166504,72.3051681518555,10.44445,0.196731507778168,30.2399997711182,70.4199981689453,3.55999994277954,35.3699989318848,49.27473811468157,0.0769547316328467,0.24542273716799254,0.024652294335004255,0.0003155630134562039,0.24972974586516505,0.1606791427773383,0.5172546870702319
1409.0,804280,0.0,,,16.707088470459,23.7216987609863,35.3101463317871,,0,2493,1.91417264938354,0,1,8.8762903213501,45.1599998474121,9.09981536865234,4.79267358779907,96.0,,1732,,,,,,11.10399,,25.0499992370605,66.5899963378906,3.36999988555908,50.5900001525879,17.518774556124733,0.033557964887850004,0.08070448102650818,0.03722459839856766,0.00030710697766946836,0.2664905256875715,0.12602327547620232,0.5071119510618193
1315.0,800290,-3.04881710099674,2.02154755592346,12.8000001907349,16.707088470459,23.7216987609863,35.3101463317871,6.7880654335022,0,3262,1.91417264938354,0,1,8.85009479522705,45.1599998474121,10.5139389038086,4.82366847991943,95.0,33.7785682678223,1721,,26.2771282196045,21.6967678070068,10.5043563842773,63.3745918273926,11.2929,,20.8799991607666,70.2200012207031,3.58999991416931,49.2900009155273,16.431543565457524,0.037365205113146484,0.09489435079783579,0.04058528783316048,0.0002524085019180547,0.26420922415624337,0.12798235639580652,0.5074560471828962
1572.0,803984,-6.93977422841361,,,16.707088470459,23.7216987609863,35.3101463317871,,0,3589,1.91417264938354,0,1,7.71096801757813,45.1599998474121,11.2079343795776,5.42699432373047,97.0,,1556,,,,,,11.33835,,29.0799999237061,68.8099975585938,3.15000009536743,63.7599983215332,19.552627912993295,0.03850574140778921,0.09686884316105793,0.04197098449720393,0.00025746781030468267,0.2609952436864415,0.1295199904475711,0.5071643216780434
1657.0,806765,-9.07739882310554,2.02154755592346,12.8000001907349,16.707088470459,23.7216987609863,35.3101463317871,6.7880654335022,0,3133,1.91417264938354,0,1,7.18721580505371,45.1599998474121,11.4302177429199,5.46440601348877,97.0,33.7785682678223,603,,26.2771282196045,21.6967678070068,10.5043563842773,63.3745918273926,11.55154,,26.3299999237061,69.6433334350586,1.91999995708466,41.7600021362305,20.538818615086175,0.03971168803802842,0.09932756130967506,0.04331992587680428,0.0002503827012822817,0.25703891467775625,0.13449641469325022,0.5068043358350944
1796.0,810849,-8.60153716824786,,,16.707088470459,23.7216987609863,35.3101463317871,,0,2285,1.91417264938354,0,1,7.19377756118774,45.1599998474121,12.5811338424683,5.64798974990845,98.0,,2351,,,,,,10.84818,,21.9599990844727,69.6566696166992,3.30999994277954,45.9599990844727,22.14962341940361,0.041108763777226096,0.10210902399830302,0.04498371460037565,0.0002774869303655798,0.25328513693671695,0.13830071936945104,0.5067268998296847
1682.0,815262,-4.74210399903927,2.10413408279419,13.5,16.707088470459,23.7216987609863,35.3101463317871,5.43490600585938,0,2652,1.91417264938354,0,1,6.09383487701416,45.1599998474121,11.1143407821655,5.20926380157471,95.0,31.888484954834,2549,,27.1455173492432,23.0896911621094,8.49735832214355,62.6132507324219,11.03503,,20.4599990844727,67.8033294677734,4.28000020980835,50.0499992370605,20.631404382885503,0.042042926077751695,0.10479698550895294,0.04654822621439488,0.0002956104908606068,0.2499490961187937,0.14177896185520728,0.5068456520725853
1572.0,818339,-2.40482766902846,,,16.707088470459,23.7216987609863,35.3101463317871,,0,1840,1.91417264938354,0,1,5.08554267883301,45.1599998474121,11.6699800491333,5.21178913116455,100.0,,1894,,,,,,11.4093,,27.4799995422363,68.1433334350586,2.14000010490417,40.7700004577637,19.209642947482646,0.04339155288945046,0.10783183986098671,0.04801555345645264,0.00028350109184579987,0.2469392268974105,0.14517577678688173,0.5068950642704307
1507.0,820681,1.37804731596016,2.10413408279419,13.5,16.707088470459,23.7216987609863,35.3101463317871,5.43490600585938,0,1758,1.91417264938354,0,1,4.11814546585083,45.1599998474121,9.24866008758545,5.27607774734497,98.0,31.888484954834,659,0.0055562108755111,27.1455173492432,23.0896911621094,8.49735832214355,62.6132507324219,11.8611,0.210449203848839,30.6000003814697,70.0733337402344,3.59999990463257,37.7200012207031,18.362798700103937,0.04456420947968821,0.11112844089238084,0.04957346398905299,0.0002912215586811441,0.24446161175901476,0.14902501702854093,0.5067011421002802
2161.0,356664,0.0,,,15.9215526580811,27.6074256896973,32.5686950683594,,0,844,0.932792127132416,0,1,7.13028526306152,46.0593147277832,11.2694301605225,4.3502459526062,94.8901901245117,,136,,,,,,9.09774522721665,,23.6512451171875,66.1492233276367,3.00211095809937,49.5806655883789,60.58923805037794,0.021942220128748625,0.03520119776596461,0.025233833523988964,0.0004738353183949039,0.2311026624498127,0.15271796424646167,0.5228702644505754
1733.0,361937,-2.04616110449382,1.95402157306671,11.8917207717896,15.9215526580811,27.6074256896973,32.5686950683594,4.86728429794312,0,826,0.932792127132416,0,1,7.72727727890015,46.0593147277832,11.2992038726807,4.34650802612305,95.073974609375,34.7258682250977,255,,32.4319229125977,23.9637470245361,11.5378198623657,61.7805023193359,9.00170721133788,,19.3631114959717,69.0343399047852,3.03319096565247,45.5414810180664,47.881261103451706,0.021799373924191227,0.03993788974324261,0.02775344880462622,0.0002707653541914753,0.23278913181023217,0.15358197697389325,0.5233037793870204
