year,coc_number,total_homeless,total_sheltered,total_unsheltered,total_population,house_price_index_2009,log_median_rent,utility_costs,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,share_renters_2016,rental_vacancy_rate,high_housing_density,number_eviction,share_overcrowded_units_2016,city_or_urban,suburban,rate_unemployment,gini_coefficient_2016,poverty_rate,share_HUD_units,HUD_unit_occupancy_rate,share_built_before_1940,total_black,total_latino_hispanic,total_asian,total_pacific_islander,total_population_0_19,total_population_65_plus,total_female_population,net_migration,migration_4_year_change,proportion_one_person_households,share_under_18_with_single_parent,share_veteran_status,share_no_bachelors,medicare_reimbursements_per_enrollee,percentage_excessive_drinking,average_Jan_temperature,average_summer_temperature,total_Jan_precipitation,total_annual_precipitation,rate_homeless,rate_sheltered,rate_unsheltered,percent_black,percent_latino_hispanic,percent_asian,percent_pacific_inslander,percent_population_0_19,percent_population_65_plus,percent_female_population
2014,TX-600,3514.0,3272.0,242.0,3341917,1.19594502293056,,,14.751914024353,21.447473526001,45.2944755554199,,1,12815,5.56354761123657,1,0,6.3008189201355,48.4230117797852,16.3104591369629,3.05620098114014,93.7432250976563,,629179,1097733,247137,1467,994064,315910,1695891,19832,,,,,,10.7972392479556,,43.608211517334,83.7872467041016,0.322567701339722,33.5960960388184,10.51492302172675,9.790787742484328,0.7241352792424228,0.18826888878449105,0.3284740464829019,0.07395066963063415,0.0004389696093589398,0.2974532281920826,0.09452957688655943,0.5074605383676495
2015,TX-600,3141.0,2778.0,363.0,3403049,10.8582219417406,2.12839365005493,15.7072811126709,14.751914024353,21.447473526001,45.2944755554199,7.00914096832275,1,13145,5.56354761123657,1,0,5.17598104476929,48.4230117797852,15.9325361251831,3.01727390289307,88.7397537231445,3.00789213180542,642025,1122326,261570,1549,1005622,331834,1728283,30272,,26.4968662261963,26.9775085449219,6.36757326126099,64.16552734375,10.8763773304704,,43.9885444641113,82.2293930053711,3.8220694065094,24.9888191223145,9.229958193373061,8.163267704931666,1.0666904884413948,0.18866169720153897,0.32980012923704594,0.07686342453488033,0.0004551800458941379,0.2955061769607196,0.09751079105825394,0.50786309571211
2016,TX-600,3810.0,3071.0,739.0,3468811,21.00517697837,,,14.751914024353,21.447473526001,45.2944755554199,,1,11929,5.56354761123657,1,0,4.09284782409668,48.4230117797852,14.7539901733398,2.94470500946045,90.4726867675781,,656920,1149089,278379,1638,1016819,347512,1761950,34559,,,,,,10.9213632789881,,45.4133262634277,84.0609893798828,1.2253680229187,67.6540222167969,10.983590630910706,8.853177645020152,2.1304129858905543,0.1893790120015187,0.3312630754457363,0.08025199412709427,0.00047220791216356266,0.29313185411370063,0.10018187788265201,0.5079406171163549
2017,TX-600,3789.0,2702.0,1087.0,3529915,32.3687623882208,2.12839365005493,15.7072811126709,14.751914024353,21.447473526001,45.2944755554199,7.00914096832275,1,8786,5.56354761123657,1,0,3.88000273704529,48.4230117797852,13.387716293335,2.83183670043945,89.7330093383789,3.00789213180542,671987,1175280,294388,1741,1028360,363040,1792117,30058,-0.296319425106049,26.4968662261963,26.9775085449219,6.36757326126099,64.16552734375,11.4646293225106,0.177900597453117,49.6553421020508,83.8784942626953,2.9084951877594,41.711067199707,10.733969514846676,7.654575251812013,3.0793942630346627,0.19036917319538857,0.3329485270891792,0.08339804216248833,0.0004932130093784128,0.291327128273627,0.10284666911242905,0.5076940946170092
2010,TX-601,2181.0,1986.0,195.0,1907066,0.0,,,13.3073244094849,22.6483554840088,38.5929527282715,,1,13591,4.47225141525269,1,0,7.68532657623291,46.1561546325684,13.925684928894,2.30672144889832,94.1204833984375,,249571,482812,76314,2330,588985,170910,961521,22805,,,,,,11.1809995642311,,43.7854232788086,84.33935546875,2.94578242301941,44.1150436401367,11.436415939458833,10.413902822450822,1.0225131170080113,0.13086647237169557,0.25317005284557537,0.04001644410838429,0.001221772083399316,0.3088435324210069,0.08961934196299447,0.5041886332198257
2011,TX-601,2169.0,2033.0,136.0,1934732,-1.81730649763323,1.90718793869019,18.1226406097412,13.3073244094849,22.6483554840088,38.5929527282715,11.90687084198,1,13178,4.47225141525269,1,0,8.11833381652832,46.1561546325684,14.0746622085571,2.33398389816284,94.1212692260742,3.81679749488831,267570,498419,85681,3073,591227,177290,984112,15785,,25.0993957519531,24.9646263122559,10.929404258728,70.4166412353516,11.2143656272187,,42.3878402709961,86.1318817138672,1.57272362709045,37.4668655395508,11.210855043489229,10.507915308166712,0.702939735322515,0.13829822425018037,0.2576165587792004,0.04428572019277088,0.001588333681357418,0.30558599330553277,0.09163543064362403,0.5086554623586109
2012,TX-601,2123.0,1987.0,136.0,1966187,-3.94913598403164,,,13.3073244094849,22.6483554840088,38.5929527282715,,1,13269,4.47225141525269,1,0,7.51468181610107,46.1561546325684,16.2593383789063,2.33548283576965,94.939826965332,,274510,512171,88708,3102,595471,184254,1000985,14847,,,,,,11.2057338113465,,49.058765411377,89.85400390625,5.81647634506226,25.0333099365234,10.797548758078454,10.105854631324489,0.6916941267539659,0.13961540789355234,0.2604894651424305,0.04511676661477265,0.0015776729273461782,0.3028557304061109,0.09371133061097443,0.5090995922564843
2013,TX-601,2390.0,2109.0,281.0,2001876,-3.45743991100859,1.90718793869019,18.1226406097412,13.3073244094849,22.6483554840088,38.5929527282715,11.90687084198,1,12153,4.47225141525269,1,0,6.48137426376343,46.1561546325684,15.0060739517212,2.24691605567932,95.940315246582,3.81679749488831,282478,526573,92338,3187,600397,196430,1019697,18624,,25.0993957519531,24.9646263122559,10.929404258728,70.4166412353516,11.3242132562706,,48.0130081176758,84.9392318725586,3.65000009536743,30.4912586212158,11.938801404282783,10.535118059260414,1.403683345022369,0.1411066419698323,0.2630397686969623,0.04612573406145036,0.001592006697717541,0.2999171776873293,0.0981229606628982,0.5093707102737632
2014,TX-601,2425.0,2241.0,184.0,2032930,-0.0199423533521639,,,13.3073244094849,22.6483554840088,38.5929527282715,,1,12133,4.47225141525269,1,0,6.01947259902954,46.1561546325684,14.7523517608643,2.22413158416748,93.9410705566406,,292390,540176,95573,3281,605674,206175,1036454,14976,,,,,,10.9784936473415,,43.8286972045898,83.6946563720703,0.165285736322403,31.8628368377686,11.9285956722563,11.023498103722213,0.9050975685340863,0.1438268902520008,0.2657130348806894,0.04701244017255882,0.0016139266969349658,0.29793155691538814,0.10141765825680175,0.5098326061399064
2015,TX-601,1914.0,1697.0,217.0,2067505,7.39039637779456,2.04159045219421,17.1138439178467,13.3073244094849,22.6483554840088,38.5929527282715,8.23152256011963,1,12533,4.47225141525269,1,0,5.00179481506348,46.1561546325684,14.6810293197632,2.28882312774658,92.2362823486328,3.14611721038818,302054,554660,99671,3365,611205,216321,1054476,17954,,24.934700012207,25.0120124816895,9.00779151916504,68.9433135986328,11.2739703790075,,44.5272598266602,82.7243728637695,3.55814409255981,21.7335891723633,9.257535048282834,8.20796080299685,1.0495742452859849,0.14609589819613494,0.268275046493237,0.04820834774281078,0.0016275655923443958,0.29562443621659923,0.10462900936152512,0.5100234340424812
2016,TX-601,1938.0,1515.0,423.0,2109210,15.2649782273682,,,13.3073244094849,22.6483554840088,38.5929527282715,,1,11607,4.47225141525269,1,0,4.15521240234375,46.1561546325684,12.6906757354736,2.24109506607056,96.2976684570313,,313148,572077,103919,3571,620065,227020,1075577,25108,,,,,,11.136129799195,,45.8451080322266,84.4231033325195,0.796902716159821,59.4648628234863,9.188274282788344,7.182784075554355,2.005490207233988,0.14846696156380826,0.27122809013801374,0.049269157646701846,0.0016930509527263763,0.2939797364890172,0.10763271556649172,0.5099430592496716
2017,TX-601,1941.0,1551.0,390.0,2150607,25.9672262205279,2.04159045219421,17.1138439178467,13.3073244094849,22.6483554840088,38.5929527282715,8.23152256011963,1,11213,4.47225141525269,1,0,3.98103213310242,46.1561546325684,13.12122631073,2.24063801765442,94.8202438354492,3.14611721038818,324618,590800,108883,3707,628659,237217,1096762,25062,0.235018074512482,24.934700012207,25.0120124816895,9.00779151916504,68.9433135986328,11.8814519220202,0.180071175098419,49.9391098022461,84.0907897949219,3.16487503051758,38.158447265625,9.025358887049098,7.2119173796049205,1.8134415074441774,0.15094250134961898,0.27471313912769746,0.05062896196283189,0.001723699402075786,0.2923170063149613,0.11030234719779114,0.5099778806634592
2010,TX-603,1260.0,964.0,296.0,748747,0.0,,,14.2896728515625,21.0800685882568,38.6492729187012,,0,1060,5.84664249420166,1,0,8.83940410614014,46.1100006103516,23.3257694244385,5.40256500244141,95.0,,22763,593525,7815,539,255988,80144,380018,2231,,,,,,8.53196,,41.310001373291,81.6433334350586,0.800000011920929,9.44000053405762,16.828114169405687,12.874842904211969,3.9532712651937167,0.030401457368109654,0.7926909890790881,0.010437437478881385,0.0007198693283579099,0.3418885150791923,0.10703749063435312,0.5075385944785088
2011,TX-603,1331.0,1149.0,182.0,803511,-2.37754225150385,1.7065646648407,10.8999996185303,14.2896728515625,21.0800685882568,38.6492729187012,7.35720634460449,0,1219,5.84664249420166,1,0,9.15734958648682,46.1100006103516,24.1223831176758,5.2211709022522,95.0,5.2698187828064,20966,660685,7703,850,268112,82648,413839,3861,,20.6768970489502,31.7341899871826,10.0231456756592,78.5033416748047,9.07314,,42.2599983215332,81.7333374023438,0.0,9.40999984741211,16.564801228607948,14.299742007265612,2.2650592213423337,0.026092984414650203,0.8222476107981098,0.009586676473626373,0.0010578573286488921,0.3336755812926021,0.10285857940961604,0.5150383753302693
2012,TX-603,1236.0,1054.0,182.0,819336,-3.66657118304211,,,14.2896728515625,21.0800685882568,38.6492729187012,,0,1231,5.84664249420166,1,0,9.47229671478271,46.1100006103516,24.1679840087891,5.20879888534546,95.0,,22714,670440,8138,890,269851,84340,420715,6733,,,,,,9.01458,,46.9799995422363,84.4799957275391,0.850000023841858,5.92000007629395,15.08538621517912,12.864075299999024,2.221310915180097,0.02772244842164875,0.8182723571282111,0.009932433092162433,0.0010862454475331243,0.32935328119355184,0.10293701241004911,0.513482869054942
2013,TX-603,1217.0,1036.0,181.0,831126,-5.17174031926253,1.7065646648407,10.8999996185303,14.2896728515625,21.0800685882568,38.6492729187012,7.35720634460449,0,1502,5.84664249420166,1,0,8.53838539123535,46.1100006103516,23.3983764648438,5.18817186355591,96.0,5.2698187828064,24689,676159,8522,992,269685,87178,424949,2813,,20.6768970489502,31.7341899871826,10.0231456756592,78.5033416748047,9.20583,,41.0900001525879,82.9233322143555,0.439999997615814,6.70000028610229,14.642785811056326,12.465017337924694,2.177768473131631,0.029705483885716488,0.8135457199028787,0.01025355962874462,0.0011935615057163415,0.32448148656160436,0.10489143643683388,0.5112931131982394
2014,TX-603,1260.0,1079.0,181.0,830185,-4.70560662482747,,,14.2896728515625,21.0800685882568,38.6492729187012,,0,965,5.84664249420166,1,0,7.90327882766724,46.1100006103516,22.1489181518555,4.98238754272461,94.0,,24737,678830,8579,1102,265568,89864,424469,-9987,,,,,,9.00213,,45.6100006103516,82.2600021362305,0.0,9.71000003814697,15.177339990484048,12.997103055343086,2.1802369351409623,0.029796972963857454,0.8176852147412926,0.010333841252251005,0.0013274149737709064,0.3198901449676879,0.10824575245276655,0.5112944705095852
2015,TX-603,1107.0,1005.0,102.0,833495,-4.42175985000391,1.88403475284576,10.6999998092651,14.2896728515625,21.0800685882568,38.6492729187012,9.13425731658936,0,552,5.84664249420166,1,0,6.40474843978882,46.1100006103516,22.8970775604248,4.97603321075439,91.0,3.97469449043274,25123,682505,8721,1169,262856,92446,425181,-5388,,22.0159511566162,31.180721282959,9.6117057800293,76.5012283325195,9.32471,,41.8600006103516,82.3566665649414,0.939999997615814,11.0299997329712,13.28142340385965,12.057660813802121,1.2237625900575289,0.030141752500014996,0.8188471436541311,0.010463170144991872,0.0014025279095855403,0.3153660189923155,0.11091368274554736,0.51011823706201
2016,TX-603,1100.0,987.0,113.0,832890,-3.46865967032109,,,14.2896728515625,21.0800685882568,38.6492729187012,,0,399,5.84664249420166,1,0,5.16082525253296,46.1100006103516,19.9290428161621,4.3582592010498,91.0,,25343,683775,9009,1169,258657,94963,424847,-9140,,,,,,8.76012,,42.8699989318848,83.0233306884766,0.469999998807907,12.7600002288818,13.207026137905366,11.850304361920541,1.3567217759848238,0.030427787582994154,0.8209667543132947,0.010816554406944495,0.0014035466868373976,0.3105536145229262,0.11401625664853703,0.51008776669188
2017,TX-603,1193.0,1016.0,177.0,837147,-2.22129632040831,1.88403475284576,10.6999998092651,14.2896728515625,21.0800685882568,38.6492729187012,9.13425731658936,0,322,5.84664249420166,1,0,4.94081401824951,46.1100006103516,22.3027744293213,4.61840057373047,86.0,3.97469449043274,25688,689820,9276,1230,257226,97735,425842,-3715,-0.782225668430328,22.0159511566162,31.180721282959,9.6117057800293,76.5012283325195,9.25019,0.184274092316628,47.3499984741211,82.7733383178711,1.11000001430511,9.73000049591064,14.250782717969486,12.13645871035792,2.114324007611567,0.030685172377133287,0.8240129869664468,0.011080491239889769,0.0014692760052893935,0.3072650323061541,0.11674771575362511,0.5086824655645902
2010,TX-604,312.0,226.0,86.0,345854,0.0,,,12.3180713653564,25.0781650543213,36.8066711425781,,0,1202,3.15255975723267,0,0,6.91966867446899,46.7761192321777,19.989070892334,3.84575533866882,92.0164642333984,,47380,73122,3704,144,102090,47681,175266,1491,,,,,,8.48753294170372,,44.8590240478516,84.7911834716797,4.20708131790161,42.9659843444824,9.021147651899357,6.534549260670688,2.486598391228669,0.1369942229958306,0.21142447391095665,0.010709721443152314,0.00041636066085689336,0.2951823601866684,0.13786453243276064,0.5067629693454463
2011,TX-604,267.0,206.0,61.0,350491,-0.456267895313502,1.64069306850433,20.6980018615723,12.3180713653564,25.0781650543213,36.8066711425781,7.33036088943481,0,1338,3.15255975723267,0,0,7.66023635864258,46.7761192321777,19.5999317169189,3.80169534683228,92.087890625,7.59234666824341,48192,76262,3531,129,99896,49680,178361,3359,,26.6189136505127,28.4804935455322,12.6761379241943,80.9059143066406,8.39626032605687,,45.0065879821777,84.9189682006836,3.96361112594604,36.2969017028809,7.617884624712189,5.877469036294797,1.7404155884173915,0.1374985377655917,0.21758618623588052,0.010074438430658705,0.0003680550998456451,0.2850173042959734,0.14174401054520658,0.5088889586323186
2012,TX-604,319.0,258.0,61.0,352282,-0.403958271170552,,,12.3180713653564,25.0781650543213,36.8066711425781,,0,1248,3.15255975723267,0,0,7.65950393676758,46.7761192321777,21.535587310791,3.71003866195679,96.4979629516602,,48176,77793,3669,141,99673,50309,179368,398,,,,,,8.60535551620577,,50.2482261657715,88.7481460571289,4.43524360656738,25.5542259216309,9.05524551353745,7.32367818963217,1.7315673239052805,0.13675407769911604,0.22082592922715324,0.010414951658046678,0.00040024752896826974,0.2829352620911656,0.1428088860628701,0.5091602750069547
2013,TX-604,295.0,230.0,65.0,353230,0.0970600565647288,1.64069306850433,20.6980018615723,12.3180713653564,25.0781650543213,36.8066711425781,7.33036088943481,0,920,3.15255975723267,0,0,6.74668979644775,46.7761192321777,18.9298763275146,3.65081572532654,94.681022644043,7.59234666824341,48181,79112,3875,143,99284,51922,179684,-509,,26.6189136505127,28.4804935455322,12.6761379241943,80.9059143066406,8.7223232007757,,48.9460372924805,83.9544143676758,5.01556825637817,33.953727722168,8.351499023299267,6.51133822155536,1.8401608017439062,0.13640121167511254,0.22396738668855987,0.010970189395011749,0.00040483537638365936,0.28107465390821845,0.14699204484330322,0.5086883900008493
2014,TX-604,246.0,202.0,44.0,354352,1.24501646884445,,,12.3180713653564,25.0781650543213,36.8066711425781,,0,1056,3.15255975723267,0,0,6.32661962509155,46.7761192321777,19.4676475524902,3.61284565925598,93.6743469238281,,48248,80824,3972,158,99450,53098,180181,-141,,,,,,8.55347886965503,,44.5040512084961,83.4393005371094,0.371635884046555,38.8102340698242,6.942249514606944,5.700546349392694,1.2417031652142503,0.13615839617103898,0.2280895832392649,0.011209193118706823,0.0004458843184178444,0.2806531358649027,0.14984535151487785,0.5084802682078837
2015,TX-604,255.0,191.0,64.0,355943,4.0633513135207,1.73851907253265,17.3700714111328,12.3180713653564,25.0781650543213,36.8066711425781,5.85678768157959,0,1290,3.15255975723267,0,0,5.16433668136597,46.7761192321777,18.8131237030029,3.45958852767944,90.3370056152344,7.19572973251343,48355,82816,4057,175,99556,54501,180898,135,,26.6893081665039,28.8197212219238,10.9563999176025,80.5172271728516,8.60619496166521,,44.5941696166992,81.9191436767578,3.86432933807373,29.1207313537598,7.164068404210787,5.366027706683374,1.7980406975274132,0.13585040301396573,0.23266646626004725,0.011397892359169867,0.000491651753230152,0.27969646825474864,0.15311721258740865,0.5082218220333031
2016,TX-604,267.0,224.0,43.0,358459,9.9973277495295,,,12.3180713653564,25.0781650543213,36.8066711425781,,0,1521,3.15255975723267,0,0,4.25152158737183,46.7761192321777,18.4791011810303,3.42930674552917,92.265625,,48610,84879,4205,177,99807,55752,182172,1163,,,,,,9.13488293832767,,46.8541831970215,83.2264251708984,0.836591482162476,57.0236892700195,7.448550601324,6.248971290998413,1.199579310325588,0.13560825645331823,0.2367885867002921,0.011730769767253717,0.0004937803207619282,0.27843351680387435,0.15553243188202834,0.5082087491177513
2017,TX-604,221.0,162.0,59.0,361164,14.2466014837183,1.73851907253265,17.3700714111328,12.3180713653564,25.0781650543213,36.8066711425781,5.85678768157959,0,1009,3.15255975723267,0,0,4.23238515853882,46.7761192321777,17.8301277160645,3.38002157211304,96.1019287109375,7.19572973251343,48824,86840,4263,194,99912,57218,183434,1271,0.496016442775726,26.6893081665039,28.8197212219238,10.9563999176025,80.5172271728516,9.3460201590967,0.177748546004295,52.0192451477051,83.5958099365234,3.57140755653381,43.3572807312012,6.119103786645402,4.485496893378078,1.6336068932673247,0.13518512365573535,0.24044478408700756,0.011803502010167126,0.0005371520971082389,0.2766388676612287,0.15842664274401658,0.5078966895925396
2010,TX-607,14827.0,4366.0,10461.0,9918659,0.0,,,12.3065166473389,22.6327838897705,32.2291488647461,,0,17456,5.03110361099243,0,0,7.75979614257813,45.5305519104004,17.6626987457275,2.85340738296509,89.0687484741211,,827525,3628993,154443,6523,3033036,1215490,4955469,65986,,,,,,10.56893109737,,47.3853340148926,84.3533477783203,2.64064812660217,36.3103065490723,14.948593353194218,4.40180471977109,10.546788633423127,0.08343113721320594,0.3658753668212608,0.015570955710847606,0.000657649385869602,0.30579093403654667,0.12254579979007243,0.4996107840787752
2011,TX-607,14643.0,4054.0,10589.0,10199178,-1.15890764513644,1.71714353561401,18.2032070159912,12.3065166473389,22.6327838897705,32.2291488647461,8.26315021514893,0,18373,5.03110361099243,0,0,8.48360919952393,45.5305519104004,18.2841892242432,2.78758811950684,89.5060424804688,5.01858425140381,809304,3793989,177083,7770,3068637,1249205,5124686,69013,,22.701192855835,25.9103946685791,11.5283536911011,78.3324813842773,10.7042199842976,,47.8232460021973,84.1705780029297,2.43384099006653,33.0154991149902,14.35703936140736,3.9748301284672154,10.382209232940145,0.0793499240821172,0.371989683874524,0.017362477642806115,0.0007618261001033613,0.3008710113697398,0.12248094895490598,0.5024606884986221
2012,TX-607,12764.0,3342.0,9422.0,10322155,-1.93999420579945,,,12.3065166473389,22.6327838897705,32.2291488647461,,0,20271,5.03110361099243,0,0,8.08513355255127,45.5305519104004,18.5341529846191,2.76430487632751,90.7010345458984,,818449,3880545,186202,8104,3082587,1279837,5184988,52058,,,,,,10.6974217148922,,53.9886665344238,87.1472930908203,3.08247780799866,19.5086116790771,12.365634889226135,3.23769600437118,9.127938884854956,0.07929051636988593,0.37594329866195575,0.01803906257947105,0.0007851073734118505,0.2986379297733855,0.12398932199719923,0.5023164252038456
2013,TX-607,10128.0,3938.0,6190.0,10452095,-1.25348597632957,1.71714353561401,18.2032070159912,12.3065166473389,22.6327838897705,32.2291488647461,8.26315021514893,0,20202,5.03110361099243,0,0,7.06058120727539,45.5305519104004,18.0379524230957,2.71688532829285,91.1854629516602,5.01858425140381,828524,3963862,195555,8107,3094079,1334933,5246525,60643,,22.701192855835,25.9103946685791,11.5283536911011,78.3324813842773,10.6150359713994,,51.5849838256836,83.9804000854492,3.18881249427795,29.8134365081787,9.689923407699606,3.7676657167773544,5.922257690922251,0.07926870163350026,0.3792409081624306,0.01870964624795316,0.0007756339757723212,0.29602476824024276,0.12771917974339117,0.5019591766052643
2014,TX-607,9943.0,4063.0,5880.0,10575763,1.34953485372313,,,12.3065166473389,22.6327838897705,32.2291488647461,,0,19772,5.03110361099243,0,0,6.68222141265869,45.5305519104004,17.7878227233887,2.66651844978333,89.9867858886719,,839418,4048564,204728,8339,3110285,1380462,5305710,54938,,,,,,10.4115981415632,,46.8693733215332,83.2865676879883,0.610828042030334,32.2965354919434,9.401685722344572,3.8418031871553855,5.559882535189187,0.07937186186944621,0.3828153108196543,0.019358225028302922,0.0007885010282473236,0.2940955654925323,0.1305307238825227,0.50168578853365
2015,TX-607,7016.0,4090.0,2926.0,10727815,6.70689098949026,1.89031851291656,17.1662178039551,12.3065166473389,22.6327838897705,32.2291488647461,7.60889720916748,0,19209,5.03110361099243,0,0,5.41174650192261,45.5305519104004,17.3548202514648,2.64567136764526,88.7506790161133,4.05666923522949,853678,4137527,216668,8707,3136673,1427911,5379383,80839,,23.4339351654053,25.6096458435059,9.85697650909424,76.9983215332031,10.4677178694767,,46.5842819213867,82.7000274658203,3.51723074913025,29.4723434448242,6.540008380084854,3.8125191383333883,2.727489241751466,0.07957612990156895,0.38568217293083445,0.02019684343922784,0.0008116284630187974,0.292386939931384,0.13310361895688916,0.5014425584333809
2016,TX-607,6048.0,3660.0,2388.0,10899278,11.6786229154765,,,12.3065166473389,22.6327838897705,32.2291488647461,,0,18223,5.03110361099243,0,0,4.85176610946655,45.5305519104004,16.5174160003662,2.62345552444458,88.6374969482422,,868463,4234136,230311,9169,3172846,1475795,5461965,101369,,,,,,10.6337457286649,,49.3422546386719,83.1134567260742,1.39441049098969,51.4914321899414,5.548991410256717,3.358020595492656,2.1909708147640607,0.07968078252522781,0.3884785762873467,0.021130849217718826,0.0008412483836085289,0.29110607142968553,0.1354030055935815,0.501130900597269
2017,TX-607,7153.0,3583.0,3570.0,11058958,17.5092293446875,1.89031851291656,17.1662178039551,12.3065166473389,22.6327838897705,32.2291488647461,7.60889720916748,0,19337,5.03110361099243,0,0,5.05873394012451,45.5305519104004,16.0619564056396,2.57621622085571,89.2179489135742,4.05666923522949,886792,4325690,245262,9608,3204024,1525916,5542088,91270,0.245104312896729,23.4339351654053,25.6096458435059,9.85697650909424,76.9983215332031,11.0227512776626,0.184330642223358,54.8265266418457,83.6001739501953,2.78738236427307,38.625617980957,6.4680596490193745,3.239907412615185,3.2281522364041892,0.08018766325000963,0.39114806295493665,0.022177677137393957,0.0008687979464249705,0.289722051571224,0.1379800881782895,0.5011401616680342
2010,TX-611,578.0,547.0,31.0,238377,0.0,,,11.4475946426392,22.6923484802246,36.7509803771973,,0,0,4.0362720489502,1,0,5.24991512298584,45.2790756225586,15.2930021286011,2.96591687202454,92.4887084960938,,15692,63169,4953,129,71577,26650,118883,890,,,,,,9.03344740004279,,36.1033058166504,77.0775451660156,1.17683732509613,16.0319042205811,24.247305738389187,22.946844703977312,1.300461034411877,0.06582849855481024,0.26499620349278663,0.020778011301425894,0.0005411595917391359,0.3002680627745126,0.11179769860347265,0.49871841662576505
2011,TX-611,439.0,399.0,40.0,242563,0.073189459257037,1.72306060791016,13.4958829879761,11.4475946426392,22.6923484802246,36.7509803771973,9.84078788757324,0,0,4.0362720489502,1,0,5.69587182998657,45.2790756225586,15.846604347229,3.00954699516296,88.4995880126953,6.63235473632813,14698,63063,6469,75,71146,28273,121418,1317,,28.4222450256348,28.7764759063721,10.8301858901978,76.5913391113281,9.14174320184859,,36.0050201416016,78.4990463256836,0.0600331462919712,21.6907386779785,18.098390933489444,16.44933481198699,1.649056121502455,0.06059456718460771,0.2599860654757733,0.026669360124998456,0.00030919802278171033,0.29330936705103416,0.11655940930809727,0.5005627404014628
2012,TX-611,528.0,477.0,51.0,245750,-1.05269215209411,,,11.4475946426392,22.6923484802246,36.7509803771973,,0,375,4.0362720489502,1,0,5.41215801239014,45.2790756225586,15.5540180206299,3.04731345176697,89.4977111816406,,14890,65382,6853,93,71580,28746,122740,1537,,,,,,9.47261266408952,,42.17041015625,83.8003692626953,0.0449771322309971,8.07499599456787,21.485249237029503,19.409969481180063,2.0752797558494405,0.06059003051881994,0.26605086469989825,0.027886063072227876,0.00037843336724313327,0.2912716174974568,0.11697253306205493,0.49945066124109866
2013,TX-611,516.0,468.0,48.0,247690,0.504162568309468,1.72306060791016,13.4958829879761,11.4475946426392,22.6923484802246,36.7509803771973,9.84078788757324,0,463,4.0362720489502,1,0,4.84738254547119,45.2790756225586,16.4810848236084,3.17230939865112,87.0092163085938,6.63235473632813,15083,67094,7370,97,71578,29829,123633,406,,28.4222450256348,28.7764759063721,10.8301858901978,76.5913391113281,9.51396126076951,,37.5938491821289,80.0336151123047,0.629999995231628,14.8381338119507,20.832492228188464,18.89458597440349,1.9379062537849734,0.0608946667204974,0.2708789212321854,0.02975493560499011,0.00039161855545238,0.28898219548629334,0.12042876175864993,0.4991440914045783
2014,TX-611,451.0,448.0,3.0,248834,2.20576410659386,,,11.4475946426392,22.6923484802246,36.7509803771973,,0,439,4.0362720489502,1,0,4.63710641860962,45.2790756225586,15.6509962081909,3.04753494262695,86.0187225341797,,15425,68332,7780,100,71612,30547,123986,-450,,,,,,9.09427573313936,,36.6324729919434,78.4510726928711,0.0345320180058479,14.4715871810913,18.124532821077505,18.003970518498274,0.12056230257922952,0.06198911724282052,0.2746087753281304,0.03126582380221352,0.0004018743419307651,0.2877902537434595,0.12276055522959081,0.4982679215862784
2015,TX-611,478.0,472.0,6.0,250642,4.0976699521313,1.86830604076386,14.7135791778564,11.4475946426392,22.6923484802246,36.7509803771973,8.41291904449463,0,0,4.0362720489502,1,0,3.67650580406189,45.2790756225586,14.7022438049316,3.21838641166687,79.594596862793,6.26421546936035,15441,70226,8112,97,72011,31508,124713,170,,27.5967483520508,24.6097297668457,9.60745143890381,77.5011215209961,9.312636336448,,35.7951354980469,77.1122360229492,1.4464864730835,18.5500297546387,19.07102560624317,18.831640347587395,0.23938525865577198,0.06160579631506292,0.2801844862393374,0.032364886970260374,0.0003870061681601647,0.2873061976843466,0.12570917882876773,0.49757422937895485
2016,TX-611,592.0,572.0,20.0,251535,8.5454209682256,,,11.4475946426392,22.6923484802246,36.7509803771973,,0,0,4.0362720489502,1,0,3.08684849739075,45.2790756225586,14.540322303772,3.22742867469788,76.1475296020508,,15500,71784,8563,114,72052,32222,124986,-588,,,,,,9.32441086226569,,38.2900428771973,77.2404556274414,0.127418294548988,33.4916229248047,23.535492078637166,22.740374103007532,0.795117975629634,0.061621643111296635,0.28538374381298826,0.03404297612658278,0.0004532172461088914,0.28644920190033196,0.12810145705369033,0.4968930765102272
2017,TX-611,531.0,419.0,112.0,252999,12.5108103996726,1.86830604076386,14.7135791778564,11.4475946426392,22.6923484802246,36.7509803771973,8.41291904449463,0,0,4.0362720489502,1,0,3.12435817718506,45.2790756225586,14.5549983978271,3.23816657066345,80.0941925048828,6.26421546936035,15576,73580,8777,110,72119,33170,125669,208,-0.0817007943987846,27.5967483520508,24.6097297668457,9.60745143890381,77.5011215209961,9.67215899003553,0.198005795478821,39.088062286377,78.7267456054688,2.46229958534241,15.3397579193115,20.98822524990217,16.561330281937874,4.4268949679643,0.061565460733046376,0.29083118905608324,0.03469183672662738,0.0004347843272107795,0.2850564626737655,0.13110723757801415,0.4967173783295586
